date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:54:07	104733/104733	---M-Z	200	added ('OK')	text/html	etag:%2223-1712850099;gz%22	https://www.littleangels.com.ng/2022/09/20/back-to-school-in-the-new-year/	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/2022/09/20/back-to-school-in-the-new-year/index.html	(from https://www.littleangels.com.ng/)
16:54:08	87837/87837	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Apr%202024%2012:32:32%20GMT	https://www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/widgets.css?ver=1.1.8	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/widgetsda20.css	(from https://www.littleangels.com.ng/)
16:54:08	102835/102835	---M-Z	200	added ('OK')	text/html	etag:%2220-1712850096;gz%22	https://www.littleangels.com.ng/events/applying-natural-laws-to-technology-and-society/	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/events/applying-natural-laws-to-technology-and-society/index.html	(from https://www.littleangels.com.ng/)
16:54:09	105132/105132	---M-Z	200	added ('OK')	text/html	etag:%2224-1712850099;gz%22	https://www.littleangels.com.ng/2021/10/18/becoming-a-better-designer/	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/2021/10/18/becoming-a-better-designer/index.html	(from https://www.littleangels.com.ng/)
16:54:09	105195/105195	---M-Z	200	added ('OK')	text/html	etag:%2225-1712850099;gz%22	https://www.littleangels.com.ng/2022/09/20/childrens-social-service-referrals-from-schools-soar-to-record-high/	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/2022/09/20/childrens-social-service-referrals-from-schools-soar-to-record-high/index.html	(from https://www.littleangels.com.ng/)
16:54:09	28231/28231	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20Dec%202022%2011:16:35%20GMT	https://www.littleangels.com.ng/wp-content/plugins/school-management-pro/assets/js/jquery-confirm.min.js?ver=1	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/school-management-pro/assets/js/jquery-confirm.min68b3.js	(from https://www.littleangels.com.ng/)
16:54:09	104767/104767	---M-Z	200	added ('OK')	text/html	etag:%2226-1712850100;gz%22	https://www.littleangels.com.ng/2022/10/20/data-details-test-score-drops/	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/2022/10/20/data-details-test-score-drops/index.html	(from https://www.littleangels.com.ng/)
16:54:09	102705/102705	---M-Z	200	added ('OK')	text/html	etag:%2227-1712850100;gz%22	https://www.littleangels.com.ng/2021/10/18/hackers-harass-children-in-online-classrooms/	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/2021/10/18/hackers-harass-children-in-online-classrooms/index.html	(from https://www.littleangels.com.ng/)
16:54:10	5544/5544	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20Dec%202022%2011:16:35%20GMT	https://www.littleangels.com.ng/wp-content/plugins/school-management-pro/assets/js/toastr.min.js?ver=1	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/school-management-pro/assets/js/toastr.min68b3.js	(from https://www.littleangels.com.ng/)
16:54:10	110363/110363	---M-Z	200	added ('OK')	text/html	etag:%2228-1712850101;gz%22	https://www.littleangels.com.ng/blog/	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/blog/index.html	(from https://www.littleangels.com.ng/)
16:54:10	36470/36470	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20Dec%202022%2011:16:35%20GMT	https://www.littleangels.com.ng/wp-content/plugins/school-management-pro/assets/js/zebra_datepicker.min.js?ver=1	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/school-management-pro/assets/js/zebra_datepicker.min68b3.js	(from https://www.littleangels.com.ng/)
16:54:11	15977/15977	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2003%20Feb%202023%2003:06:32%20GMT	https://www.littleangels.com.ng/wp-includes/js/jquery/jquery.form.min.js?ver=4.3.0	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-includes/js/jquery/jquery.form.minb2f9.js	(from https://www.littleangels.com.ng/)
16:54:11	65126/65126	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20Dec%202022%2011:16:35%20GMT	https://www.littleangels.com.ng/wp-content/plugins/school-management-pro/assets/js/wlsm.js?ver=5.1	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/school-management-pro/assets/js/wlsmc721.js	(from https://www.littleangels.com.ng/)
16:54:12	132/132	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2015:54:12%20GMT	http://checkout.razorpay.com/v1/checkout.js	C:/Users/sunny/Desktop/little%20angels%20site/checkout.razorpay.com/v1/checkout.41.delayed	(from https://www.littleangels.com.ng/)
16:54:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2015:54:14%20GMT	http://js.paystack.co/v1/inline.js	C:/Users/sunny/Desktop/little%20angels%20site/js.paystack.co/v1/inline.43.delayed	(from https://www.littleangels.com.ng/)
16:54:14	149070/149070	---MCZ	200	added ('OK')	application/javascript	etag:W/%228a34fd7a0c761788cad099392abb3b8d%22	https://checkout.razorpay.com/v1/checkout.js	C:/Users/sunny/Desktop/little%20angels%20site/checkout.razorpay.com/v1/checkout.js	(from https://www.littleangels.com.ng/)
16:54:16	33/33	---M--	403	error ('FORBIDDEN')	text/plain	date:Thu,%2011%20Apr%202024%2015:54:16%20GMT	http://checkout.stripe.com/checkout.js	C:/Users/sunny/Desktop/little%20angels%20site/checkout.stripe.com/checkout.45.delayed	(from https://www.littleangels.com.ng/)
16:54:16	31518/31518	---MCZ	200	added ('OK')	application/javascript	etag:W/%2224dd8e673d42f49e9d561817dc8bd710%22	https://js.paystack.co/v1/inline.js	C:/Users/sunny/Desktop/little%20angels%20site/js.paystack.co/v1/inline.js	(from https://www.littleangels.com.ng/)
16:54:17	14500/14500	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Mar%202024%2009:03:56%20GMT	https://www.littleangels.com.ng/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min.js?ver=8.7.0	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min117a.js	(from https://www.littleangels.com.ng/)
16:54:18	1509/1509	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Mar%202024%2009:03:56%20GMT	https://www.littleangels.com.ng/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min.js?ver=8.7.0	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min117a.js	(from https://www.littleangels.com.ng/)
16:54:18	21438/21438	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2003%20Feb%202023%2003:06:32%20GMT	https://www.littleangels.com.ng/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-includes/js/jquery/ui/core.min3f14.js	(from https://www.littleangels.com.ng/)
16:54:18	18833/18833	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2028%20Sep%202022%2000:48:26%20GMT	https://www.littleangels.com.ng/wp-includes/js/underscore.min.js?ver=1.13.4	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-includes/js/underscore.mind584.js	(from https://www.littleangels.com.ng/)
16:54:19	1426/1426	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2020%20Sep%202022%2013:22:10%20GMT	https://www.littleangels.com.ng/wp-includes/js/wp-util.min.js?ver=6.5.2	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-includes/js/wp-util.mine63c.js	(from https://www.littleangels.com.ng/)
16:54:19	24140/24140	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2012%20Aug%202023%2001:42:22%20GMT	https://www.littleangels.com.ng/wp-includes/js/backbone.min.js?ver=1.5.0	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-includes/js/backbone.min91ce.js	(from https://www.littleangels.com.ng/)
16:54:19	3523/3523	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2010%20Apr%202024%2012:32:32%20GMT	https://www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/frontend.js?ver=1.1.8	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/frontendda20.js	(from https://www.littleangels.com.ng/)
16:54:20	5520/5520	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2012%20Aug%202023%2003:48:26%20GMT	https://www.littleangels.com.ng/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-includes/js/imagesloaded.minbb93.js	(from https://www.littleangels.com.ng/)
16:54:21	115322/115322	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/assets/js/main.min.js?ver=5.2.0	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/assets/js/main.minf08a.js	(from https://www.littleangels.com.ng/)
16:54:21	36532/36532	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/assets/js/custom-script-v2.min.js?ver=5.2.0	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/assets/js/custom-script-v2.minf08a.js	(from https://www.littleangels.com.ng/)
16:54:22	18534/18534	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/assets/js/thim-scripts.min.js?ver=5.2.0	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/assets/js/thim-scripts.minf08a.js	(from https://www.littleangels.com.ng/)
16:54:22	8015/8015	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/assets/js/jquery.waypoints.min.js?ver=5.2.0	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/assets/js/jquery.waypoints.minf08a.js	(from https://www.littleangels.com.ng/)
16:54:22	943/943	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/assets/js/jquery.countTo.min.js?ver=5.2.0	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/assets/js/jquery.countTo.minf08a.js	(from https://www.littleangels.com.ng/)
16:54:23	4997/4997	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2010%20Apr%202024%2018:18:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.20.3	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/js/webpack.runtime.mince8e.js	(from https://www.littleangels.com.ng/)
16:54:23	60168/60168	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2010%20Apr%202024%2018:18:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.20.3	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/js/frontend-modules.mince8e.js	(from https://www.littleangels.com.ng/)
16:54:23	12198/12198	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2023%20Apr%202023%2015:22:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://www.littleangels.com.ng/)
16:54:24	40306/40306	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2010%20Apr%202024%2018:18:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.20.3	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/js/frontend.mince8e.js	(from https://www.littleangels.com.ng/)
16:54:24	8171/8171	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2018%20Jan%202023%2021:46:34%20GMT	https://www.littleangels.com.ng/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://www.littleangels.com.ng/)
16:54:24	6625/6625	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2020%20Sep%202023%2005:00:24%20GMT	https://www.littleangels.com.ng/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.14.0	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-includes/js/dist/vendor/regenerator-runtime.min6c85.js	(from https://www.littleangels.com.ng/)
16:54:25	38590/38590	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20Apr%202024%2005:01:33%20GMT	https://www.littleangels.com.ng/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://www.littleangels.com.ng/)
16:54:25	4307/4307	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20Apr%202024%2005:01:33%20GMT	https://www.littleangels.com.ng/wp-includes/js/dist/hooks.min.js?ver=2810c76e705dd1a53b18	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-includes/js/dist/hooks.min2757.js	(from https://www.littleangels.com.ng/)
16:54:26	9141/9141	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20Apr%202024%2005:01:33%20GMT	https://www.littleangels.com.ng/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-includes/js/dist/i18n.minc33c.js	(from https://www.littleangels.com.ng/)
16:54:26	8216/8216	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20Apr%202024%2005:01:33%20GMT	https://www.littleangels.com.ng/wp-includes/js/dist/url.min.js?ver=421139b01f33e5b327d8	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-includes/js/dist/url.min253b.js	(from https://www.littleangels.com.ng/)
16:54:26	5496/5496	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20Apr%202024%2005:01:33%20GMT	https://www.littleangels.com.ng/wp-includes/js/dist/api-fetch.min.js?ver=4c185334c5ec26e149cc	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-includes/js/dist/api-fetch.min803c.js	(from https://www.littleangels.com.ng/)
16:54:27	1/1	---M-Z	400	error ('Bad%20Request')	text/html	date:Thu,%2011%20Apr%202024%2015:54:27%20GMT	https://www.littleangels.com.ng/wp-admin/admin-ajax.php?action=rest-nonce	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-admin/admin-ajaxf809.php	(from https://www.littleangels.com.ng/)
16:54:27	28691/28691	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2010%20Apr%202024%2012:32:32%20GMT	https://www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/widgets.js?ver=dbf95e1b6ec43145d7a8	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/widgets6b88.js	(from https://www.littleangels.com.ng/)
16:54:28	483/483	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202022%2011:16:35%20GMT	https://www.littleangels.com.ng/wp-content/plugins/school-management-pro/assets/css/icons.png	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/school-management-pro/assets/css/icons.png	(from https://www.littleangels.com.ng/wp-content/plugins/school-management-pro/assets/css/zebra_datepicker.min.css?ver=6.5.2)
16:54:29	39717/39717	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/images/widget-icon.png	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/images/widget-icon.png	(from https://www.littleangels.com.ng/wp-content/themes/eduma/assets/css/thim-icons.css?ver=6.5.2)
16:54:29	33218/33218	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/flaticon/Flaticon.eot	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/flaticon/Flaticon.eot	(from https://www.littleangels.com.ng/wp-content/themes/eduma/assets/css/flaticon.css?ver=6.5.2)
16:54:29	33218/33218	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/flaticon/Flaticon.eot?	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/flaticon/Flaticond41d.eot	(from https://www.littleangels.com.ng/wp-content/themes/eduma/assets/css/flaticon.css?ver=6.5.2)
16:54:30	20928/20928	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/flaticon/Flaticon.woff	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/flaticon/Flaticon.woff	(from https://www.littleangels.com.ng/wp-content/themes/eduma/assets/css/flaticon.css?ver=6.5.2)
16:54:31	33040/33040	---M--	200	added ('OK')	font/ttf	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/flaticon/Flaticon.ttf	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/flaticon/Flaticon.ttf	(from https://www.littleangels.com.ng/wp-content/themes/eduma/assets/css/flaticon.css?ver=6.5.2)
16:54:32	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/pe-icon-7/Pe-icon-7-stroke.eot?d7yf1v	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/pe-icon-7/Pe-icon-7-strokebb1d.eot	(from https://www.littleangels.com.ng/wp-content/themes/eduma/assets/css/font-pe-icon-7.css?ver=6.5.2)
16:54:32	233153/233153	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/flaticon/Flaticon.svg	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/flaticon/Flaticon.svg	(from https://www.littleangels.com.ng/wp-content/themes/eduma/assets/css/flaticon.css?ver=6.5.2)
16:54:32	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/pe-icon-7/Pe-icon-7-stroke.eot?	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/pe-icon-7/Pe-icon-7-stroked41d.eot	(from https://www.littleangels.com.ng/wp-content/themes/eduma/assets/css/font-pe-icon-7.css?ver=6.5.2)
16:54:34	58480/58480	---M--	200	added ('OK')	font/ttf	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/pe-icon-7/Pe-icon-7-stroke.ttf?d7yf1v	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/pe-icon-7/Pe-icon-7-strokebb1d.ttf	(from https://www.littleangels.com.ng/wp-content/themes/eduma/assets/css/font-pe-icon-7.css?ver=6.5.2)
16:54:34	58556/58556	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/pe-icon-7/Pe-icon-7-stroke.woff?d7yf1v	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/pe-icon-7/Pe-icon-7-strokebb1d.woff	(from https://www.littleangels.com.ng/wp-content/themes/eduma/assets/css/font-pe-icon-7.css?ver=6.5.2)
16:54:34	164020/164020	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/pe-icon-7/Pe-icon-7-stroke.svg?d7yf1v	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/pe-icon-7/Pe-icon-7-strokebb1d.svg	(from https://www.littleangels.com.ng/wp-content/themes/eduma/assets/css/font-pe-icon-7.css?ver=6.5.2)
16:54:35	120724/120724	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/ion-icons/ionicons.eot?v=2.0.0	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/ion-icons/ionicons28b5.eot	(from https://www.littleangels.com.ng/wp-content/themes/eduma/assets/css/ionicons.min.css?ver=6.5.2)
16:54:36	67904/67904	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/ion-icons/ionicons.woff?v=2.0.0	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/ion-icons/ionicons28b5.woff	(from https://www.littleangels.com.ng/wp-content/themes/eduma/assets/css/ionicons.min.css?ver=6.5.2)
16:54:36	188508/188508	---M--	200	added ('OK')	font/ttf	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/ion-icons/ionicons.ttf?v=2.0.0	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/ion-icons/ionicons28b5.ttf	(from https://www.littleangels.com.ng/wp-content/themes/eduma/assets/css/ionicons.min.css?ver=6.5.2)
16:54:36	333834/333834	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/ion-icons/ionicons.svg?v=2.0.0	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/assets/fonts/ion-icons/ionicons28b5.svg	(from https://www.littleangels.com.ng/wp-content/themes/eduma/assets/css/ionicons.min.css?ver=6.5.2)
16:54:37	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2029%20Feb%202024%2016:51:58%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=1.1.8)
16:54:37	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2029%20Feb%202024%2016:51:58%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=1.1.8)
16:54:37	81612/81612	---M--	200	added ('OK')	font/woff2	date:Thu,%2029%20Feb%202024%2016:51:58%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=1.1.8)
16:54:37	97804/97804	---M--	200	added ('OK')	font/woff	date:Thu,%2029%20Feb%202024%2016:51:58%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=1.1.8)
16:54:38	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Apr%202023%2015:22:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=1.1.8)
16:54:41	151368/151368	---M--	200	added ('OK')	font/ttf	date:Thu,%2029%20Feb%202024%2016:51:58%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=1.1.8)
16:54:41	749223/749223	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2029%20Feb%202024%2016:51:58%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=1.1.8)
